playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000;itmPercent;averageBuyin;effectiveRake;totalRake;challengePrize;profitPostChall;miles;milesD3;milesD4;milesD5;milesRedD;rbD3;rbD4;rbD5;rbRedD;profitPostRbD3;profitPostRbD4;profitPostRbD5;profitPostRbRedD
BetterCallMe;34999;-32600;1135450;3073000;12359;11394;11246;26704;5585;2421;236;43;9;0;1;0;35.31;32.44;9.79;79481.5;28925;-3675;317926;1271704;1430667;1589630;1907556;19075.75;21460.22;23844.69;28613.63;15400.75;17785.22;20169.69;24938.63
ChildCZ;21305;204200;564350;1791850;7746;7500;6059;16190;3471;1472;138;27;4;1;1;1;36.36;26.49;-5.84;39504.5;18825;223025;158018;632072;711081;790090;948108;9481.17;10666.32;11851.47;14221.76;232506.17;233691.32;234876.47;237246.76
Hey_Jude;16402;-10100;427250;1160900;5819;5546;5037;12455;2678;1127;116;19;5;2;0;0;35.48;26.05;9.43;29907.5;11125;1025;119630;478520;538335;598150;717780;7177.87;8075.11;8972.34;10766.81;8202.87;9100.11;9997.34;11791.81
adopteunbet;13915;-6600;986000;2639100;5166;4762;3987;10635;2170;990;107;12;1;0;0;0;37.13;70.86;10.78;69020;11750;5150;276080;1104320;1242360;1380400;1656480;16564.97;18635.59;20706.21;24847.45;21714.97;23785.59;25856.21;29997.45
MrTs222;13478;4300;360100;965200;5095;4911;3472;10201;2242;943;77;13;2;0;0;0;37.8;26.72;10.65;25207;6525;10825;100828;403312;453726;504140;604968;6049.74;6805.96;7562.18;9074.61;16874.74;17630.96;18387.18;19899.61
RagazzaBella;10106;-106575;779325;2128250;3129;2527;4450;7637;1604;765;87;10;2;1;0;0;30.96;77.12;8.97;54552.75;7350;-99225;218211;872844;981949.5;1091055;1309266;13092.79;14729.39;16365.99;19639.19;-86132.21;-84495.61;-82859.01;-79585.81
itsfree;8869;-35700;886900;2404200;3162;3172;2535;6745;1398;650;61;10;5;0;0;0;35.65;100;9.64;62083;17200;-18500;248332;993328;1117494;1241660;1489992;14900.07;16762.58;18625.09;22350.1;-3599.93;-1737.42;125.09;3850.1
raar91;8334;-5400;833400;2224000;3083;2781;2470;6393;1325;549;57;7;3;0;0;0;36.99;100;11.05;58338;10100;4700;233352;933408;1050084;1166760;1400112;14001.26;15751.42;17501.58;21001.89;18701.26;20451.42;22201.58;25701.89
LENNY2610;8240;-106675;581125;1573350;2576;2952;2712;6291;1284;591;64;5;3;2;0;0;31.26;70.52;9.75;40678.75;4800;-101875;162715;650860;732217.5;813575;976290;9763;10983.37;12203.75;14644.5;-92112;-90891.63;-89671.25;-87230.5
Ketelsen;8182;21800;713300;2066900;3030;3008;2144;6191;1317;600;61;10;0;2;1;0;37.03;87.18;3.41;49931;15525;37325;199724;798896;898758;998620;1198344;11983.56;13481.5;14979.45;17975.34;49308.56;50806.5;52304.45;55300.34
unasmonfrere;8176;-15900;406700;1098950;2932;2952;2292;6232;1300;574;63;5;1;1;0;0;35.86;49.74;9.93;28469;3500;-12400;113876;455504;512442;569380;683256;6832.63;7686.71;8540.79;10248.94;-5567.37;-4713.29;-3859.21;-2151.06
1goal1dream;8114;3475;364825;1240600;2784;2953;2377;6141;1309;585;69;5;3;1;0;1;34.31;44.96;-13.35;25537.75;7525;11000;102151;408604;459679.5;510755;612906;6129.12;6895.26;7661.4;9193.68;17129.12;17895.26;18661.4;20193.68
proscoo;7750;-11600;775000;2086200;2852;2446;2452;5920;1224;531;62;11;2;0;0;0;36.8;100;10.27;54250;11200;-400;217000;868000;976500;1085000;1302000;13020.13;14647.65;16275.16;19530.2;12620.13;14247.65;15875.16;19130.2
Bambino4;7230;29925;182625;523650;2804;2397;2029;5399;1245;526;46;10;3;0;1;0;38.78;25.26;4.42;12783.75;3050;32975;51135;204540;230107.5;255675;306810;3068.13;3451.65;3835.16;4602.2;36043.13;36426.65;36810.16;37577.2
Le Audrius;6940;15500;305150;862200;2552;2362;2026;5267;1090;511;56;10;3;3;0;0;36.77;43.97;5.82;21360.5;2450;17950;85442;341768;384489;427210;512652;5126.57;5767.39;6408.21;7689.86;23076.57;23717.39;24358.21;25639.86
Petonbet;6728;-3175;222675;599000;2430;2419;1879;5143;1059;471;45;7;3;0;0;0;36.12;33.1;10.33;15587.25;4375;1200;62349;249396;280570.5;311745;374094;3740.98;4208.6;4676.22;5611.47;4940.98;5408.6;5876.22;6811.47
Aaanditsgone;6614;-20600;513750;1386500;2388;2361;1865;4990;1106;457;52;7;2;0;0;0;36.11;77.68;10.04;35962.5;12150;-8450;143850;575400;647325;719250;863100;8631.09;9709.97;10788.86;12946.63;181.09;1259.97;2338.86;4496.63
O0IIIIII0O;6585;-8075;402525;1132350;2311;2329;1945;4990;1129;431;27;4;2;1;1;0;35.09;61.13;6.23;28176.75;4475;-3600;112707;450828;507181.5;563535;676242;6762.49;7607.8;8453.11;10143.73;3162.49;4007.8;4853.11;6543.73
Tu_Te_Calm;6295;-6450;224950;654250;2283;2173;1839;4788;1010;441;48;6;1;0;1;0;36.27;35.73;3.05;15746.5;2500;-3950;62986;251944;283437;314930;377916;3779.2;4251.6;4724;5668.8;-170.8;301.6;774;1718.8
Akhym94;6199;190025;370075;1289450;2121;2176;1902;4659;980;489;55;10;4;1;0;1;34.22;59.7;-16.14;25905.25;2125;192150;103621;414484;466294.5;518105;621726;6217.32;6994.49;7771.65;9325.98;198367.32;199144.49;199921.65;201475.98
MAMARAZZI;6187;-18300;618700;1638200;2202;2271;1714;4769;986;380;45;6;1;0;0;0;35.59;100;11.74;43309;7750;-10550;173236;692944;779562;866180;1039416;10394.26;11693.55;12992.83;15591.4;-155.74;1143.55;2442.83;5041.4
LickMyEvChip;6005;-24700;600500;1606800;2141;2165;1699;4598;951;398;51;6;1;0;0;0;35.65;100;10.81;42035;11700;-13000;168140;672560;756630;840700;1008840;10088.5;11349.56;12610.63;15132.75;-2911.5;-1650.44;-389.37;2132.75
Tire-fesses;5852;-4000;585200;1577800;2139;2109;1604;4455;943;411;32;8;3;0;0;0;36.55;100;10.13;40964;6050;2050;163856;655424;737352;819280;983136;9831.46;11060.39;12289.32;14747.19;11881.46;13110.39;14339.32;16797.19
jetelamet13;5520;-15475;214225;571850;1912;1607;2001;4244;847;380;43;6;0;0;0;0;34.64;38.81;11.02;14995.75;1600;-13875;59983;239932;269923.5;299915;359898;3599.02;4048.89;4498.77;5398.52;-10275.98;-9826.11;-9376.23;-8476.48
KhaleesiFTW;5476;4875;186525;511850;2053;1859;1564;4163;875;384;48;4;1;1;0;0;37.49;34.06;8.53;13056.75;1650;6525;52227;208908;235021.5;261135;313362;3133.65;3525.36;3917.06;4700.48;9658.65;10050.36;10442.06;11225.48
_s4_;5472;-20400;547200;1489000;1926;1824;1722;4114;900;407;43;7;1;0;0;0;35.2;100;9.3;38304;4800;-15600;153216;612864;689472;766080;919296;9193.05;10342.18;11491.31;13789.58;-6406.95;-5257.82;-4108.69;-1810.42
BanFromPluto;5419;4425;182125;499000;2024;1833;1562;4127;869;366;44;7;5;1;0;0;37.35;33.61;8.67;12748.75;1300;5725;50995;203980;229477.5;254975;305970;3059.73;3442.2;3824.66;4589.6;8784.73;9167.2;9549.66;10314.6
stasiukaxz11;5367;-75;134175;361550;2013;1956;1398;4087;837;390;46;7;0;0;0;0;37.51;25;10.18;9392.25;4125;4050;37569;150276;169060.5;187845;225414;2254.16;2535.93;2817.7;3381.24;6304.16;6585.93;6867.7;7431.24
gogepok37;5342;-150;133550;363150;1926;1785;1631;4055;841;407;35;3;0;1;0;0;36.05;25;9.36;9348.5;1100;950;37394;149576;168273;186970;224364;2243.66;2524.12;2804.58;3365.49;3193.66;3474.12;3754.58;4315.49
LeBasilicain;5338;11400;206700;604550;1857;1696;1785;4069;853;369;33;11;0;2;1;0;34.79;38.72;2.51;14469;1025;12425;57876;231504;260442;289380;347256;3472.59;3906.67;4340.74;5208.89;15897.59;16331.67;16765.74;17633.89
Biquettesick;5245;-24900;524500;1420000;1854;1688;1703;3960;853;388;37;6;1;0;0;0;35.35;100;9.76;36715;6600;-18300;146860;587440;660870;734300;881160;8811.69;9913.15;11014.61;13217.53;-9488.31;-8386.85;-7285.39;-5082.47
Archer90;5098;-8600;382800;1018300;1922;1747;1429;3900;840;321;32;3;2;0;0;0;37.7;75.09;11.33;26796;3975;-4625;107184;428736;482328;535920;643104;6431.1;7234.99;8038.88;9646.66;1806.1;2609.99;3413.88;5021.66
KYFFF;4982;6550;124550;338600;1886;1454;1642;3776;807;364;30;4;0;1;0;0;37.86;25;9.38;8718.5;1600;8150;34874;139496;156933;174370;209244;2092.46;2354.02;2615.58;3138.69;10242.46;10504.02;10765.58;11288.69
nounieu;4868;15550;164100;475050;1742;1686;1440;3688;788;350;37;3;0;1;1;0;35.78;33.71;3.5;11487;1675;17225;45948;183792;206766;229740;275688;2756.91;3101.52;3446.13;4135.36;19981.91;20326.52;20671.13;21360.36
windguru14;4765;2125;204925;550800;1763;1371;1631;3593;800;322;45;5;0;0;0;0;37;43.01;10.41;14344.75;1450;3575;57379;229516;258205.5;286895;344274;3442.77;3873.12;4303.47;5164.16;7017.77;7448.12;7878.47;8739.16
alinou53;4747;-33475;195075;563050;1479;1543;1725;3669;710;330;30;4;2;1;1;0;31.16;41.09;3.79;13655.25;875;-32600;54621;218484;245794.5;273105;327726;3277.29;3686.95;4096.62;4915.94;-29322.71;-28913.05;-28503.38;-27684.06
Gini2a;4711;-32650;278350;735100;1628;1846;1237;3660;703;317;28;0;3;0;0;0;34.56;59.09;11.97;19484.5;2350;-30300;77938;311752;350721;389690;467628;4676.33;5260.87;5845.41;7014.49;-25623.67;-25039.13;-24454.59;-23285.51
BurjAlArab;4705;-17850;159150;465650;1486;1625;1594;3583;755;323;35;4;3;1;1;0;31.58;33.83;2.47;11140.5;1275;-16575;44562;178248;200529;222810;267372;2673.75;3007.97;3342.18;4010.62;-13901.25;-13567.03;-13232.82;-12564.38
monkey4242;4596;-10100;339600;911950;1668;1252;1676;3473;752;332;35;3;1;0;0;0;36.29;73.89;10.49;23772;6375;-3725;95088;380352;427896;475440;570528;5705.34;6418.5;7131.67;8558.01;1980.34;2693.5;3406.67;4833.01
PacoRayban;4596;-9400;279150;782700;1622;1505;1469;3455;766;337;31;3;3;1;0;0;35.29;60.74;6.54;19540.5;1900;-7500;78162;312648;351729;390810;468972;4689.77;5275.99;5862.21;7034.65;-2810.23;-2224.01;-1637.79;-465.35
sunny_flower;4493;5650;431450;1155900;1679;1526;1288;3429;720;304;35;4;1;0;0;0;37.37;96.03;10.7;30201.5;3800;9450;120806;483224;543627;604030;724836;7248.43;8154.49;9060.54;10872.65;16698.43;17604.49;18510.54;20322.65
U.S.Tuermer.;4436;-500;111000;294350;1650;1696;1090;3402;692;310;31;1;0;0;0;0;37.2;25.02;11.61;7770;1475;975;31080;124320;139860;155400;186480;1864.82;2097.92;2331.02;2797.23;2839.82;3072.92;3306.02;3772.23
AAnus Etroit;4403;-21825;215025;570450;1549;1477;1377;3364;695;316;28;0;0;0;0;0;35.18;48.84;11.57;15051.75;1300;-20525;60207;240828;270931.5;301035;361242;3612.46;4064.01;4515.57;5418.68;-16912.54;-16460.99;-16009.43;-15106.32
Touchdown67.;4388;-8125;188775;527450;1567;1402;1419;3347;716;291;27;5;1;0;1;0;35.71;43.02;6.86;13214.25;1150;-6975;52857;211428;237856.5;264285;317142;3171.45;3567.88;3964.31;4757.18;-3803.55;-3407.12;-3010.69;-2217.82
HfC_LoVeR;4306;-500;108850;293800;1596;1547;1163;3262;676;331;33;4;0;0;0;0;37.06;25.28;10.03;7619.5;2500;2000;30478;121912;137151;152390;182868;1828.7;2057.29;2285.87;2743.05;3828.7;4057.29;4285.87;4743.05
lhelicoptere;4263;-625;106575;283550;1570;1537;1156;3260;689;286;24;3;1;0;0;0;36.83;25;11.31;7460.25;1125;500;29841;119364;134284.5;149205;179046;1790.48;2014.29;2238.1;2685.72;2290.48;2514.29;2738.1;3185.72
megapitch;4256;-1350;128900;349250;1564;1504;1188;3228;704;290;28;4;2;0;0;0;36.75;30.29;9.68;9023;900;-450;36092;144368;162414;180460;216552;2165.54;2436.23;2706.93;3248.31;1715.54;1986.23;2256.93;2798.31
alicia1204;4237;-4900;115600;312950;1498;1467;1272;3220;691;288;31;5;2;0;0;0;35.36;27.28;9.76;8092;750;-4150;32368;129472;145656;161840;194208;1942.1;2184.86;2427.62;2913.15;-2207.9;-1965.14;-1722.38;-1236.85
Expresso_GTO;4208;68000;420800;1231000;1541;1406;1261;3204;662;309;27;4;1;0;1;0;36.62;100;2.49;29456;8950;76950;117824;471296;530208;589120;706944;7069.51;7953.2;8836.89;10604.27;84019.51;84903.2;85786.89;87554.27
oldhandfishh;4166;5625;136475;372650;1535;1459;1172;3209;643;290;18;3;2;1;0;0;36.85;32.76;8.98;9553.25;1725;7350;38213;152852;171958.5;191065;229278;2292.8;2579.4;2866;3439.2;9642.8;9929.4;10216;10789.2
SAMSHAGIRL;4160;-11250;124850;335950;1432;1422;1306;3133;683;306;36;2;0;0;0;0;34.42;30.01;10.31;8739.5;975;-10275;34958;139832;157311;174790;209748;2097.5;2359.69;2621.88;3146.25;-8177.5;-7915.31;-7653.12;-7128.75
Drachno;3955;12025;339275;931200;1516;1258;1181;2988;654;274;32;4;3;0;0;0;38.33;85.78;8.51;23749.25;3700;15725;94997;379988;427486.5;474985;569982;5699.88;6412.36;7124.85;8549.82;21424.88;22137.36;22849.85;24274.82
GuideAA;3889;-5825;331975;907650;1371;1415;1103;2959;633;272;19;5;0;1;0;0;35.25;85.36;8.86;23238.25;4325;-1500;92953;371812;418288.5;464765;557718;5577.24;6274.39;6971.54;8365.85;4077.24;4774.39;5471.54;6865.85
PaKaiKai;3701;382150;313550;1343100;1305;1296;1100;2843;565;262;20;9;1;0;0;1;35.26;84.72;-42.78;21948.5;2425;384575;87794;351176;395073;438970;526764;5267.69;5926.15;6584.62;7901.54;389842.69;390501.15;391159.62;392476.54
piz55;3642;-3500;99250;270550;1255;1222;1165;2777;577;259;22;6;0;1;0;0;34.46;27.25;9.14;6947.5;950;-2550;27790;111160;125055;138950;166740;1667.42;1875.84;2084.27;2501.13;-882.58;-674.16;-465.73;-48.87
Size7;3637;-5300;135300;365100;1338;1141;1158;2750;589;274;21;2;1;0;0;0;36.79;37.2;10.05;9471;500;-4800;37884;151536;170478;189420;227304;2273.06;2557.2;2841.33;3409.59;-2526.94;-2242.8;-1958.67;-1390.41
LordBendtner;3594;2550;97900;259000;1379;1369;846;2744;588;244;17;1;0;0;0;0;38.37;27.24;11.81;6853;825;3375;27412;109648;123354;137060;164472;1644.74;1850.33;2055.92;2467.1;5019.74;5225.33;5430.92;5842.1
AdAugusta;3570;-5025;97875;262550;1284;1311;975;2712;581;252;23;1;1;0;0;0;35.97;27.42;10.58;6851.25;1300;-3725;27405;109620;123322.5;137025;164430;1644.32;1849.86;2055.4;2466.47;-2080.68;-1875.14;-1669.6;-1258.53
cxin19871026;3496;-10400;107000;286750;1167;1122;1207;2665;546;253;31;1;0;0;0;0;33.38;30.61;10.67;7490;650;-9750;29960;119840;134820;149800;179760;1797.62;2022.32;2247.02;2696.43;-7952.38;-7727.68;-7502.98;-7053.57
ChibreAcier7;3373;-8050;207850;563750;1185;1214;974;2543;539;263;23;3;2;0;0;0;35.13;61.62;9.59;14549.5;1300;-6750;58198;232792;261891;290990;349188;3491.91;3928.4;4364.89;5237.87;-3258.09;-2821.6;-2385.11;-1512.13
Arthur4King;3308;1700;82700;221900;1268;1187;853;2516;530;234;24;4;0;0;0;0;38.33;25;10.56;5789;575;2275;23156;92624;104202;115780;138936;1389.37;1563.05;1736.72;2084.06;3664.37;3838.05;4011.72;4359.06
EN_VACANCES;3266;7200;326600;898200;1211;1103;952;2488;513;239;18;7;0;1;0;0;37.08;100;8.33;22862;5250;12450;91448;365792;411516;457240;548688;5486.93;6172.8;6858.67;8230.4;17936.93;18622.8;19308.67;20680.4
jerome83;3258;-4950;130100;349600;1147;949;1162;2460;543;232;21;1;1;0;0;0;35.21;39.93;10.43;9107;1100;-3850;36428;145712;163926;182140;218568;2185.7;2458.91;2732.13;3278.55;-1664.3;-1391.09;-1117.87;-571.45
Bangaloo;3256;-12425;116125;314900;1113;1121;1022;2471;501;254;28;0;2;0;0;0;34.18;35.66;9.61;8128.75;1225;-11200;32515;130060;146317.5;162575;195090;1950.92;2194.78;2438.65;2926.38;-9249.08;-9005.22;-8761.35;-8273.62
PAN PAN QQ;3187;-6400;173250;471750;1133;1087;967;2434;502;225;17;7;2;0;0;0;35.55;54.36;9.24;12127.5;925;-5475;48510;194040;218295;242550;291060;2910.63;3274.46;3638.29;4365.94;-2564.37;-2200.54;-1836.71;-1109.06
castorseb;3175;575;176375;480750;1201;1057;917;2348;573;227;25;2;0;0;0;0;37.83;55.55;9.14;12346.25;925;1500;49385;197540;222232.5;246925;296310;2963.13;3333.52;3703.91;4444.69;4463.13;4833.52;5203.91;5944.69
-Level99;3068;-29400;306800;825400;1009;1065;994;2311;521;213;19;4;0;0;0;0;32.89;100;10.32;21476;3650;-25750;85904;343616;386568;429520;515424;5154.29;5798.58;6442.86;7731.44;-20595.71;-19951.42;-19307.14;-18018.56
lkjhgfd1;3052;-400;76300;206250;1121;988;943;2324;485;212;26;4;1;0;0;0;36.73;25;9.9;5341;1425;1025;21364;85456;96138;106820;128184;1281.85;1442.08;1602.32;1922.78;2306.85;2467.08;2627.32;2947.78
5massam5;2930;-5650;133300;355150;1066;829;1035;2233;468;211;15;3;0;0;0;0;36.38;45.49;11.19;9331;600;-5050;37324;149296;167958;186620;223944;2239.46;2519.4;2799.33;3359.19;-2810.54;-2530.6;-2250.67;-1690.81
paschaa0087;2859;1275;72125;192500;1086;1048;725;2171;478;191;15;4;0;0;0;0;37.99;25.23;11.03;5048.75;300;1575;20195;80780;90877.5;100975;121170;1211.71;1363.18;1514.64;1817.57;2786.71;2938.18;3089.64;3392.57
jojolebedo;2841;-3975;89125;240450;998;847;996;2159;462;201;15;3;1;0;0;0;35.13;31.37;10.07;6238.75;550;-3425;24955;99820;112297.5;124775;149730;1497.31;1684.48;1871.64;2245.97;-1927.69;-1740.52;-1553.36;-1179.03
troupineur;2799;-2325;72575;198500;983;753;1063;2090;490;188;28;2;1;0;0;0;35.12;25.93;8.83;5080.25;550;-1775;20321;81284;91444.5;101605;121926;1219.27;1371.68;1524.09;1828.91;-555.73;-403.32;-250.91;53.91
audesusenbas;2784;10050;71450;225550;1072;1013;699;2085;477;198;15;5;2;1;1;0;38.51;25.66;-5.23;5001.5;1875;11925;20006;80024;90027;100030;120036;1200.37;1350.42;1500.47;1800.56;13125.37;13275.42;13425.47;13725.56
Julvar2210;2734;-10350;98950;277550;838;779;1117;2059;460;196;14;3;1;1;0;0;30.65;36.19;6.5;6926.5;500;-9850;27706;110824;124677;138530;166236;1662.38;1870.17;2077.97;2493.56;-8187.62;-7979.83;-7772.03;-7356.44
seseeldiablo;2731;-2500;79050;215500;988;950;793;2039;468;198;23;2;1;0;0;0;36.18;28.95;9.13;5533.5;925;-1575;22134;88536;99603;110670;132804;1328.05;1494.06;1660.07;1992.08;-246.95;-80.94;85.07;417.08
SharKKutier;2713;-5175;67925;186500;915;991;807;2073;423;196;17;3;0;1;0;0;33.73;25.04;8.48;4754.75;825;-4350;19019;76076;85585.5;95095;114114;1141.15;1283.8;1426.44;1711.73;-3208.85;-3066.2;-2923.56;-2638.27
TopGunJTs;2692;-4050;108400;291400;1017;878;797;2021;456;196;19;0;0;0;0;0;37.78;40.27;10.39;7588;900;-3150;30352;121408;136584;151760;182112;1821.14;2048.78;2276.42;2731.71;-1328.86;-1101.22;-873.58;-418.29
LoosIi;2686;-28925;257975;693400;875;692;1119;2044;424;194;22;2;0;0;0;0;32.58;96.04;10.4;18058.25;2175;-26750;72233;288932;325048.5;361165;433398;4334.02;4875.78;5417.53;6501.04;-22415.98;-21874.22;-21332.47;-20248.96
DesperHate;2654;8750;157500;420100;1031;913;710;2029;423;184;15;3;0;0;0;0;38.85;59.34;11.09;11025;675;9425;44100;176400;198450;220500;264600;2646.03;2976.78;3307.53;3969.04;12071.03;12401.78;12732.53;13394.04
iaia;2653;-2650;73300;222850;923;910;820;2006;425;201;17;2;1;0;1;0;34.79;27.63;-1.34;5131;275;-2375;20524;82096;92358;102620;123144;1231.45;1385.38;1539.32;1847.18;-1143.55;-989.62;-835.68;-527.82
Lanesthesist;2619;-2525;71675;193500;928;913;778;1991;399;208;18;3;0;0;0;0;35.43;27.37;10.01;5017.25;550;-1975;20069;80276;90310.5;100345;120414;1204.15;1354.67;1505.19;1806.23;-770.85;-620.33;-469.81;-168.77
VincyVon;2601;-11700;260100;696200;912;938;751;1985;418;175;19;4;0;0;0;0;35.06;100;10.78;18207;4000;-7700;72828;291312;327726;364140;436968;4369.72;4915.94;5462.15;6554.59;-3330.28;-2784.06;-2237.85;-1145.41
stephou89;2546;-16525;244175;659100;859;726;961;1919;408;202;15;2;0;0;0;0;33.74;95.91;10.02;17092.25;2150;-14375;68369;273476;307660.5;341845;410214;4102.18;4614.95;5127.73;6153.27;-10272.82;-9760.05;-9247.27;-8221.73
