rank;playerName;expressoNb;profit;totalBuyin;totalJackpot;places1;places2;places3;totalX2;totalX4;totalX6;totalX10;totalX20;totalX50;totalX200;totalX1000;totalX10000
322;Beugoss;108;-125;3175;8600;40;34;34;79;22;6;1;0;0;0;0;0
323;pinda;107;-175;2775;8500;37;34;36;80;18;8;0;0;1;0;0;0
324;P.Ivey91;107;-175;2675;6850;41;33;33;83;18;6;0;0;0;0;0;0
325;5AppY;107;125;2725;7100;44;36;27;81;19;7;0;0;0;0;0;0
326;mandyy13;107;225;3025;8600;39;41;27;74;23;8;2;0;0;0;0;0
327;cyr25000;107;-225;3075;7500;43;19;45;86;18;2;1;0;0;0;0;0
328;narcisse86;107;-625;2675;6300;35;29;43;90;15;2;0;0;0;0;0;0
329;Devil Fishs;106;-1100;4000;10400;30;46;30;84;16;4;2;0;0;0;0;0
330;Tetoune31;106;-325;3075;8250;39;21;46;74;27;5;0;0;0;0;0;0
331;unasmonfrere;105;-450;5250;12300;42;39;24;92;10;2;1;0;0;0;0;0
332;railegh;105;-75;3325;8150;42;34;29;89;10;5;1;0;0;0;0;0
333;laviperedu13;105;-50;2800;6950;42;38;25;84;16;5;0;0;0;0;0;0
334;AvIFFF;105;-1000;4550;11950;35;17;53;81;15;9;0;0;0;0;0;0
335;Hole1nOne;105;-275;2625;7100;40;25;40;77;19;9;0;0;0;0;0;0
336;TOELMADE;105;-1100;2950;8100;26;39;40;74;23;7;1;0;0;0;0;0
337;La socca;105;-525;2825;7600;30;37;38;79;17;8;1;0;0;0;0;0
338;reconnexion;104;-150;3650;9200;39;30;35;82;17;5;0;0;0;0;0;0
339;lukyou34;104;250;4900;13650;38;32;34;76;18;8;2;0;0;0;0;0
340;4-BetJam;104;100;2600;6950;40;34;30;76;21;7;0;0;0;0;0;0
341;elchapoguzma;104;525;3925;11950;41;25;38;65;25;13;1;0;0;0;0;0
342;NaicheZ;104;500;3250;8900;39;41;24;78;19;6;1;0;0;0;0;0
343;TTZ95;103;-600;2900;6950;31;33;39;84;16;3;0;0;0;0;0;0
344;drake5;103;-175;3025;8100;37;26;40;78;18;7;0;0;0;0;0;0
345;crobin94;103;550;2750;7200;44;32;27;79;18;5;1;0;0;0;0;0
346;fishe37270;103;-300;2950;7550;38;36;29;83;11;8;1;0;0;0;0;0
347;benyv4501;103;-650;5150;13800;35;34;34;77;19;6;1;0;0;0;0;0
348;kris84;103;775;3225;9000;41;31;31;77;17;8;0;1;0;0;0;0
349;MAYFAIRW1K;103;625;5025;13900;42;28;33;77;15;9;2;0;0;0;0;0
350;brubrupok;103;-525;3625;9400;35;25;43;79;15;9;0;0;0;0;0;0
351;Naruto29;102;-275;3725;10350;34;25;43;74;20;6;2;0;0;0;0;0
352;ludo35;102;-225;2775;6950;35;39;28;82;14;5;1;0;0;0;0;0
353;CijeyIsBack;102;-50;2550;6350;39;36;27;85;9;8;0;0;0;0;0;0
354;misticriver;102;1025;4025;10700;50;34;18;81;15;5;1;0;0;0;0;0
355;inyourface83;102;-275;3025;13000;25;44;33;79;15;6;0;1;0;1;0;0
356;BOUR GUIGNON;101;1300;4850;13000;47;25;29;77;16;7;1;0;0;0;0;0
357;diamondu74;100;350;2750;8900;43;30;27;71;17;10;1;0;1;0;0;0
358;pasa61pasa;100;-1250;2800;7800;20;48;32;72;16;11;1;0;0;0;0;0
359;EB2A;100;125;4225;11550;38;30;32;68;27;5;0;0;0;0;0;0
360;Machinedu06;100;-550;2800;7100;30;24;46;80;16;2;2;0;0;0;0;0
361;Romu59119;100;100;2900;7850;35;32;33;76;15;7;2;0;0;0;0;0
362;panditueur;100;150;2500;6950;36;27;37;71;19;10;0;0;0;0;0;0
363;iaia;100;250;2500;7050;40;27;33;69;23;7;1;0;0;0;0;0
